x,y,count,ids
-1.0000000000000002e-06,888.8888888888889,0.0,[]
-1.0000000000000002e-06,902.7777777777778,0.0,[]
-1.0000000000000002e-06,916.6666666666667,0.0,[]
-1.0000000000000002e-06,930.5555555555555,0.0,[]
-1.0000000000000002e-06,944.4444444444445,0.0,[]
-1.0000000000000002e-06,958.3333333333334,0.0,[]
-1.0000000000000002e-06,972.2222222222223,0.0,[]
-1.0000000000000002e-06,986.1111111111111,0.0,[]
-1.0000000000000002e-06,1000.0,0.0,[]
3.9999990079999996,6.944444444444445,0.0,[]
3.9999990079999996,20.833333333333336,0.0,[]
3.9999990079999996,34.72222222222222,0.0,[]
3.9999990079999996,48.611111111111114,0.0,[]
3.9999990079999996,62.5,0.0,[]
3.9999990079999996,76.38888888888889,0.0,[]
3.9999990079999996,90.27777777777779,0.0,[]
3.9999990079999996,104.16666666666667,0.0,[]
3.9999990079999996,118.05555555555556,0.0,[]
3.9999990079999996,131.94444444444446,0.0,[]
3.9999990079999996,145.83333333333334,0.0,[]
3.9999990079999996,159.72222222222223,0.0,[]
3.9999990079999996,173.61111111111111,0.0,[]
3.9999990079999996,187.5,0.0,[]
3.9999990079999996,201.38888888888889,0.0,[]
3.9999990079999996,215.27777777777777,0.0,[]
3.9999990079999996,229.16666666666669,0.0,[]
3.9999990079999996,243.05555555555557,0.0,[]
3.9999990079999996,256.94444444444446,0.0,[]
3.9999990079999996,270.8333333333333,0.0,[]
3.9999990079999996,284.72222222222223,0.0,[]
3.9999990079999996,298.61111111111114,0.0,[]
3.9999990079999996,312.5,0.0,[]
3.9999990079999996,326.3888888888889,0.0,[]
3.9999990079999996,340.27777777777777,0.0,[]
3.9999990079999996,354.1666666666667,0.0,[]
3.9999990079999996,368.05555555555554,0.0,[]
3.9999990079999996,381.94444444444446,0.0,[]
3.9999990079999996,395.83333333333337,0.0,[]
3.9999990079999996,409.72222222222223,0.0,[]
3.9999990079999996,423.61111111111114,0.0,[]
3.9999990079999996,437.5,0.0,[]
3.9999990079999996,451.3888888888889,0.0,[]
3.9999990079999996,465.27777777777777,0.0,[]
3.9999990079999996,479.1666666666667,0.0,[]
3.9999990079999996,493.05555555555554,0.0,[]
3.9999990079999996,506.94444444444446,0.0,[]
3.9999990079999996,520.8333333333334,0.0,[]
3.9999990079999996,534.7222222222223,0.0,[]
3.9999990079999996,548.6111111111111,0.0,[]
3.9999990079999996,562.5,0.0,[]
3.9999990079999996,576.3888888888889,0.0,[]
3.9999990079999996,590.2777777777778,0.0,[]
3.9999990079999996,604.1666666666666,0.0,[]
3.9999990079999996,618.0555555555555,0.0,[]
3.9999990079999996,631.9444444444445,0.0,[]
3.9999990079999996,645.8333333333334,0.0,[]
3.9999990079999996,659.7222222222223,0.0,[]
3.9999990079999996,673.6111111111111,0.0,[]
3.9999990079999996,687.5,0.0,[]
3.9999990079999996,701.3888888888889,0.0,[]
3.9999990079999996,715.2777777777778,0.0,[]
3.9999990079999996,729.1666666666667,0.0,[]
3.9999990079999996,743.0555555555555,0.0,[]
3.9999990079999996,756.9444444444445,0.0,[]
3.9999990079999996,770.8333333333334,0.0,[]
3.9999990079999996,784.7222222222223,0.0,[]
3.9999990079999996,798.6111111111111,0.0,[]
3.9999990079999996,812.5,0.0,[]
3.9999990079999996,826.3888888888889,0.0,[]
3.9999990079999996,840.2777777777778,0.0,[]
3.9999990079999996,854.1666666666667,0.0,[]
3.9999990079999996,868.0555555555555,0.0,[]
3.9999990079999996,881.9444444444445,0.0,[]
3.9999990079999996,895.8333333333334,0.0,[]
3.9999990079999996,909.7222222222223,0.0,[]
3.9999990079999996,923.6111111111111,0.0,[]
3.9999990079999996,937.5,0.0,[]
3.9999990079999996,951.3888888888889,0.0,[]
3.9999990079999996,965.2777777777778,0.0,[]
3.9999990079999996,979.1666666666667,0.0,[]
3.9999990079999996,993.0555555555555,0.0,[]
7.999999015999999,0.0,0.0,[]
7.999999015999999,13.88888888888889,0.0,[]
7.999999015999999,27.77777777777778,0.0,[]
7.999999015999999,41.66666666666667,0.0,[]
7.999999015999999,55.55555555555556,0.0,[]
7.999999015999999,69.44444444444444,0.0,[]
7.999999015999999,83.33333333333334,0.0,[]
7.999999015999999,97.22222222222223,0.0,[]
7.999999015999999,111.11111111111111,0.0,[]
7.999999015999999,125.0,0.0,[]
7.999999015999999,138.88888888888889,0.0,[]
7.999999015999999,152.77777777777777,0.0,[]
7.999999015999999,166.66666666666669,0.0,[]
7.999999015999999,180.55555555555557,0.0,[]
7.999999015999999,194.44444444444446,0.0,[]
7.999999015999999,208.33333333333334,0.0,[]
7.999999015999999,222.22222222222223,0.0,[]
7.999999015999999,236.11111111111111,0.0,[]
7.999999015999999,250.0,0.0,[]
7.999999015999999,263.8888888888889,0.0,[]
7.999999015999999,277.77777777777777,0.0,[]
7.999999015999999,291.6666666666667,0.0,[]
7.999999015999999,305.55555555555554,0.0,[]
7.999999015999999,319.44444444444446,0.0,[]
7.999999015999999,333.33333333333337,0.0,[]
7.999999015999999,347.22222222222223,0.0,[]
7.999999015999999,361.11111111111114,0.0,[]
7.999999015999999,375.0,0.0,[]
7.999999015999999,388.8888888888889,0.0,[]
7.999999015999999,402.77777777777777,0.0,[]
7.999999015999999,416.6666666666667,0.0,[]
7.999999015999999,430.55555555555554,0.0,[]
7.999999015999999,444.44444444444446,0.0,[]
7.999999015999999,458.33333333333337,0.0,[]
7.999999015999999,472.22222222222223,0.0,[]
7.999999015999999,486.11111111111114,0.0,[]
7.999999015999999,500.0,0.0,[]
7.999999015999999,513.8888888888889,0.0,[]
7.999999015999999,527.7777777777778,0.0,[]
7.999999015999999,541.6666666666666,0.0,[]
7.999999015999999,555.5555555555555,0.0,[]
7.999999015999999,569.4444444444445,0.0,[]
7.999999015999999,583.3333333333334,0.0,[]
7.999999015999999,597.2222222222223,0.0,[]
7.999999015999999,611.1111111111111,0.0,[]
7.999999015999999,625.0,0.0,[]
7.999999015999999,638.8888888888889,0.0,[]
7.999999015999999,652.7777777777778,0.0,[]
7.999999015999999,666.6666666666667,0.0,[]
7.999999015999999,680.5555555555555,0.0,[]
7.999999015999999,694.4444444444445,0.0,[]
7.999999015999999,708.3333333333334,0.0,[]
7.999999015999999,722.2222222222223,0.0,[]
7.999999015999999,736.1111111111111,0.0,[]
7.999999015999999,750.0,0.0,[]
7.999999015999999,763.8888888888889,0.0,[]
7.999999015999999,777.7777777777778,0.0,[]
7.999999015999999,791.6666666666667,0.0,[]
7.999999015999999,805.5555555555555,0.0,[]
7.999999015999999,819.4444444444445,0.0,[]
7.999999015999999,833.3333333333334,0.0,[]
7.999999015999999,847.2222222222223,0.0,[]
7.999999015999999,861.1111111111111,0.0,[]
7.999999015999999,875.0,0.0,[]
7.999999015999999,888.8888888888889,0.0,[]
7.999999015999999,902.7777777777778,0.0,[]
7.999999015999999,916.6666666666667,0.0,[]
7.999999015999999,930.5555555555555,0.0,[]
7.999999015999999,944.4444444444445,0.0,[]
7.999999015999999,958.3333333333334,0.0,[]
7.999999015999999,972.2222222222223,0.0,[]
7.999999015999999,986.1111111111111,0.0,[]
7.999999015999999,1000.0,0.0,[]
11.999999024,6.944444444444445,0.0,[]
11.999999024,20.833333333333336,0.0,[]
11.999999024,34.72222222222222,0.0,[]
11.999999024,48.611111111111114,0.0,[]
11.999999024,62.5,0.0,[]
11.999999024,76.38888888888889,0.0,[]
11.999999024,90.27777777777779,0.0,[]
11.999999024,104.16666666666667,0.0,[]
11.999999024,118.05555555555556,0.0,[]
11.999999024,131.94444444444446,0.0,[]
11.999999024,145.83333333333334,0.0,[]
11.999999024,159.72222222222223,0.0,[]
11.999999024,173.61111111111111,0.0,[]
11.999999024,187.5,0.0,[]
11.999999024,201.38888888888889,0.0,[]
11.999999024,215.27777777777777,0.0,[]
11.999999024,229.16666666666669,0.0,[]
11.999999024,243.05555555555557,0.0,[]
11.999999024,256.94444444444446,0.0,[]
11.999999024,270.8333333333333,0.0,[]
11.999999024,284.72222222222223,0.0,[]
11.999999024,298.61111111111114,0.0,[]
11.999999024,312.5,0.0,[]
11.999999024,326.3888888888889,0.0,[]
11.999999024,340.27777777777777,0.0,[]
11.999999024,354.1666666666667,0.0,[]
11.999999024,368.05555555555554,0.0,[]
11.999999024,381.94444444444446,0.0,[]
11.999999024,395.83333333333337,0.0,[]
11.999999024,409.72222222222223,0.0,[]
11.999999024,423.61111111111114,0.0,[]
11.999999024,437.5,0.0,[]
11.999999024,451.3888888888889,0.0,[]
11.999999024,465.27777777777777,0.0,[]
11.999999024,479.1666666666667,0.0,[]
11.999999024,493.05555555555554,0.0,[]
11.999999024,506.94444444444446,0.0,[]
11.999999024,520.8333333333334,0.0,[]
11.999999024,534.7222222222223,0.0,[]
11.999999024,548.6111111111111,0.0,[]
11.999999024,562.5,0.0,[]
11.999999024,576.3888888888889,0.0,[]
11.999999024,590.2777777777778,0.0,[]
11.999999024,604.1666666666666,0.0,[]
11.999999024,618.0555555555555,0.0,[]
11.999999024,631.9444444444445,0.0,[]
11.999999024,645.8333333333334,0.0,[]
11.999999024,659.7222222222223,0.0,[]
11.999999024,673.6111111111111,0.0,[]
11.999999024,687.5,0.0,[]
11.999999024,701.3888888888889,0.0,[]
11.999999024,715.2777777777778,0.0,[]
11.999999024,729.1666666666667,0.0,[]
11.999999024,743.0555555555555,0.0,[]
11.999999024,756.9444444444445,0.0,[]
11.999999024,770.8333333333334,0.0,[]
11.999999024,784.7222222222223,0.0,[]
11.999999024,798.6111111111111,0.0,[]
11.999999024,812.5,0.0,[]
11.999999024,826.3888888888889,0.0,[]
11.999999024,840.2777777777778,0.0,[]
11.999999024,854.1666666666667,0.0,[]
11.999999024,868.0555555555555,0.0,[]
11.999999024,881.9444444444445,0.0,[]
11.999999024,895.8333333333334,0.0,[]
11.999999024,909.7222222222223,0.0,[]
11.999999024,923.6111111111111,0.0,[]
11.999999024,937.5,0.0,[]
11.999999024,951.3888888888889,0.0,[]
11.999999024,965.2777777777778,0.0,[]
11.999999024,979.1666666666667,0.0,[]
11.999999024,993.0555555555555,0.0,[]
15.999999032,0.0,0.0,[]
15.999999032,13.88888888888889,0.0,[]
15.999999032,27.77777777777778,0.0,[]
15.999999032,41.66666666666667,0.0,[]
15.999999032,55.55555555555556,0.0,[]
15.999999032,69.44444444444444,0.0,[]
15.999999032,83.33333333333334,0.0,[]
15.999999032,97.22222222222223,0.0,[]
15.999999032,111.11111111111111,0.0,[]
15.999999032,125.0,0.0,[]
15.999999032,138.88888888888889,0.0,[]
15.999999032,152.77777777777777,0.0,[]
15.999999032,166.66666666666669,0.0,[]
15.999999032,180.55555555555557,0.0,[]
15.999999032,194.44444444444446,0.0,[]
15.999999032,208.33333333333334,0.0,[]
15.999999032,222.22222222222223,0.0,[]
15.999999032,236.11111111111111,0.0,[]
15.999999032,250.0,0.0,[]
15.999999032,263.8888888888889,0.0,[]
15.999999032,277.77777777777777,0.0,[]
15.999999032,291.6666666666667,0.0,[]
15.999999032,305.55555555555554,0.0,[]
15.999999032,319.44444444444446,0.0,[]
15.999999032,333.33333333333337,0.0,[]
15.999999032,347.22222222222223,0.0,[]
15.999999032,361.11111111111114,0.0,[]
15.999999032,375.0,0.0,[]
15.999999032,388.8888888888889,0.0,[]
15.999999032,402.77777777777777,0.0,[]
15.999999032,416.6666666666667,0.0,[]
15.999999032,430.55555555555554,0.0,[]
15.999999032,444.44444444444446,0.0,[]
15.999999032,458.33333333333337,0.0,[]
15.999999032,472.22222222222223,0.0,[]
15.999999032,486.11111111111114,0.0,[]
15.999999032,500.0,0.0,[]
15.999999032,513.8888888888889,0.0,[]
15.999999032,527.7777777777778,0.0,[]
15.999999032,541.6666666666666,0.0,[]
15.999999032,555.5555555555555,0.0,[]
15.999999032,569.4444444444445,0.0,[]
15.999999032,583.3333333333334,0.0,[]
15.999999032,597.2222222222223,0.0,[]
15.999999032,611.1111111111111,0.0,[]
15.999999032,625.0,0.0,[]
15.999999032,638.8888888888889,0.0,[]
15.999999032,652.7777777777778,0.0,[]
15.999999032,666.6666666666667,0.0,[]
15.999999032,680.5555555555555,0.0,[]
15.999999032,694.4444444444445,0.0,[]
15.999999032,708.3333333333334,0.0,[]
15.999999032,722.2222222222223,0.0,[]
15.999999032,736.1111111111111,0.0,[]
15.999999032,750.0,0.0,[]
15.999999032,763.8888888888889,0.0,[]
15.999999032,777.7777777777778,0.0,[]
15.999999032,791.6666666666667,0.0,[]
15.999999032,805.5555555555555,0.0,[]
15.999999032,819.4444444444445,0.0,[]
15.999999032,833.3333333333334,0.0,[]
15.999999032,847.2222222222223,0.0,[]
15.999999032,861.1111111111111,0.0,[]
15.999999032,875.0,0.0,[]
15.999999032,888.8888888888889,0.0,[]
15.999999032,902.7777777777778,0.0,[]
15.999999032,916.6666666666667,0.0,[]
15.999999032,930.5555555555555,0.0,[]
15.999999032,944.4444444444445,0.0,[]
15.999999032,958.3333333333334,0.0,[]
15.999999032,972.2222222222223,0.0,[]
15.999999032,986.1111111111111,0.0,[]
15.999999032,1000.0,0.0,[]
19.99999904,6.944444444444445,0.0,[]
19.99999904,20.833333333333336,0.0,[]
19.99999904,34.72222222222222,0.0,[]
19.99999904,48.611111111111114,0.0,[]
19.99999904,62.5,0.0,[]
19.99999904,76.38888888888889,0.0,[]
19.99999904,90.27777777777779,0.0,[]
19.99999904,104.16666666666667,0.0,[]
19.99999904,118.05555555555556,0.0,[]
19.99999904,131.94444444444446,0.0,[]
19.99999904,145.83333333333334,0.0,[]
19.99999904,159.72222222222223,0.0,[]
19.99999904,173.61111111111111,0.0,[]
19.99999904,187.5,0.0,[]
19.99999904,201.38888888888889,0.0,[]
19.99999904,215.27777777777777,0.0,[]
19.99999904,229.16666666666669,0.0,[]
19.99999904,243.05555555555557,0.0,[]
19.99999904,256.94444444444446,0.0,[]
19.99999904,270.8333333333333,0.0,[]
19.99999904,284.72222222222223,0.0,[]
19.99999904,298.61111111111114,0.0,[]
19.99999904,312.5,0.0,[]
19.99999904,326.3888888888889,0.0,[]
19.99999904,340.27777777777777,0.0,[]
19.99999904,354.1666666666667,0.0,[]
19.99999904,368.05555555555554,0.0,[]
19.99999904,381.94444444444446,0.0,[]
19.99999904,395.83333333333337,0.0,[]
19.99999904,409.72222222222223,0.0,[]
19.99999904,423.61111111111114,0.0,[]
19.99999904,437.5,0.0,[]
19.99999904,451.3888888888889,0.0,[]
19.99999904,465.27777777777777,0.0,[]
19.99999904,479.1666666666667,0.0,[]
19.99999904,493.05555555555554,0.0,[]
19.99999904,506.94444444444446,0.0,[]
19.99999904,520.8333333333334,0.0,[]
19.99999904,534.7222222222223,0.0,[]
19.99999904,548.6111111111111,0.0,[]
19.99999904,562.5,0.0,[]
19.99999904,576.3888888888889,0.0,[]
19.99999904,590.2777777777778,0.0,[]
19.99999904,604.1666666666666,0.0,[]
19.99999904,618.0555555555555,0.0,[]
19.99999904,631.9444444444445,0.0,[]
19.99999904,645.8333333333334,0.0,[]
19.99999904,659.7222222222223,0.0,[]
19.99999904,673.6111111111111,0.0,[]
19.99999904,687.5,0.0,[]
19.99999904,701.3888888888889,0.0,[]
19.99999904,715.2777777777778,0.0,[]
19.99999904,729.1666666666667,0.0,[]
19.99999904,743.0555555555555,0.0,[]
19.99999904,756.9444444444445,0.0,[]
19.99999904,770.8333333333334,0.0,[]
19.99999904,784.7222222222223,0.0,[]
19.99999904,798.6111111111111,0.0,[]
19.99999904,812.5,0.0,[]
19.99999904,826.3888888888889,0.0,[]
19.99999904,840.2777777777778,0.0,[]
19.99999904,854.1666666666667,0.0,[]
19.99999904,868.0555555555555,0.0,[]
19.99999904,881.9444444444445,0.0,[]
19.99999904,895.8333333333334,0.0,[]
19.99999904,909.7222222222223,0.0,[]
19.99999904,923.6111111111111,0.0,[]
19.99999904,937.5,0.0,[]
19.99999904,951.3888888888889,0.0,[]
19.99999904,965.2777777777778,0.0,[]
19.99999904,979.1666666666667,0.0,[]
19.99999904,993.0555555555555,0.0,[]
23.999999047999996,0.0,0.0,[]
23.999999047999996,13.88888888888889,0.0,[]
23.999999047999996,27.77777777777778,0.0,[]
23.999999047999996,41.66666666666667,0.0,[]
23.999999047999996,55.55555555555556,0.0,[]
23.999999047999996,69.44444444444444,0.0,[]
23.999999047999996,83.33333333333334,0.0,[]
23.999999047999996,97.22222222222223,0.0,[]
23.999999047999996,111.11111111111111,0.0,[]
23.999999047999996,125.0,0.0,[]
23.999999047999996,138.88888888888889,0.0,[]
23.999999047999996,152.77777777777777,0.0,[]
23.999999047999996,166.66666666666669,0.0,[]
23.999999047999996,180.55555555555557,0.0,[]
23.999999047999996,194.44444444444446,0.0,[]
23.999999047999996,208.33333333333334,0.0,[]
23.999999047999996,222.22222222222223,0.0,[]
23.999999047999996,236.11111111111111,0.0,[]
23.999999047999996,250.0,0.0,[]
23.999999047999996,263.8888888888889,0.0,[]
23.999999047999996,277.77777777777777,0.0,[]
23.999999047999996,291.6666666666667,0.0,[]
23.999999047999996,305.55555555555554,0.0,[]
23.999999047999996,319.44444444444446,0.0,[]
23.999999047999996,333.33333333333337,0.0,[]
23.999999047999996,347.22222222222223,0.0,[]
23.999999047999996,361.11111111111114,0.0,[]
23.999999047999996,375.0,0.0,[]
23.999999047999996,388.8888888888889,0.0,[]
23.999999047999996,402.77777777777777,0.0,[]
23.999999047999996,416.6666666666667,0.0,[]
23.999999047999996,430.55555555555554,0.0,[]
23.999999047999996,444.44444444444446,0.0,[]
23.999999047999996,458.33333333333337,0.0,[]
23.999999047999996,472.22222222222223,0.0,[]
23.999999047999996,486.11111111111114,0.0,[]
23.999999047999996,500.0,0.0,[]
23.999999047999996,513.8888888888889,0.0,[]
23.999999047999996,527.7777777777778,0.0,[]
23.999999047999996,541.6666666666666,0.0,[]
23.999999047999996,555.5555555555555,0.0,[]
23.999999047999996,569.4444444444445,0.0,[]
23.999999047999996,583.3333333333334,0.0,[]
23.999999047999996,597.2222222222223,0.0,[]
23.999999047999996,611.1111111111111,0.0,[]
23.999999047999996,625.0,0.0,[]
23.999999047999996,638.8888888888889,0.0,[]
23.999999047999996,652.7777777777778,0.0,[]
23.999999047999996,666.6666666666667,0.0,[]
23.999999047999996,680.5555555555555,0.0,[]
23.999999047999996,694.4444444444445,0.0,[]
23.999999047999996,708.3333333333334,0.0,[]
23.999999047999996,722.2222222222223,0.0,[]
23.999999047999996,736.1111111111111,0.0,[]
23.999999047999996,750.0,0.0,[]
23.999999047999996,763.8888888888889,0.0,[]
23.999999047999996,777.7777777777778,0.0,[]
23.999999047999996,791.6666666666667,0.0,[]
23.999999047999996,805.5555555555555,0.0,[]
23.999999047999996,819.4444444444445,0.0,[]
23.999999047999996,833.3333333333334,0.0,[]
23.999999047999996,847.2222222222223,0.0,[]
23.999999047999996,861.1111111111111,0.0,[]
23.999999047999996,875.0,0.0,[]
23.999999047999996,888.8888888888889,0.0,[]
23.999999047999996,902.7777777777778,0.0,[]
23.999999047999996,916.6666666666667,0.0,[]
23.999999047999996,930.5555555555555,0.0,[]
23.999999047999996,944.4444444444445,0.0,[]
23.999999047999996,958.3333333333334,0.0,[]
23.999999047999996,972.2222222222223,0.0,[]
23.999999047999996,986.1111111111111,0.0,[]
23.999999047999996,1000.0,0.0,[]
27.999999055999997,6.944444444444445,0.0,[]
27.999999055999997,20.833333333333336,0.0,[]
27.999999055999997,34.72222222222222,0.0,[]
27.999999055999997,48.611111111111114,0.0,[]
27.999999055999997,62.5,0.0,[]
27.999999055999997,76.38888888888889,0.0,[]
27.999999055999997,90.27777777777779,0.0,[]
27.999999055999997,104.16666666666667,0.0,[]
27.999999055999997,118.05555555555556,0.0,[]
27.999999055999997,131.94444444444446,0.0,[]
27.999999055999997,145.83333333333334,0.0,[]
27.999999055999997,159.72222222222223,0.0,[]
27.999999055999997,173.61111111111111,0.0,[]
27.999999055999997,187.5,0.0,[]
27.999999055999997,201.38888888888889,0.0,[]
27.999999055999997,215.27777777777777,0.0,[]
27.999999055999997,229.16666666666669,0.0,[]
27.999999055999997,243.05555555555557,0.0,[]
27.999999055999997,256.94444444444446,0.0,[]
27.999999055999997,270.8333333333333,0.0,[]
27.999999055999997,284.72222222222223,0.0,[]
27.999999055999997,298.61111111111114,0.0,[]
27.999999055999997,312.5,0.0,[]
27.999999055999997,326.3888888888889,0.0,[]
27.999999055999997,340.27777777777777,0.0,[]
27.999999055999997,354.1666666666667,0.0,[]
27.999999055999997,368.05555555555554,0.0,[]
27.999999055999997,381.94444444444446,0.0,[]
27.999999055999997,395.83333333333337,0.0,[]
27.999999055999997,409.72222222222223,0.0,[]
27.999999055999997,423.61111111111114,0.0,[]
27.999999055999997,437.5,0.0,[]
27.999999055999997,451.3888888888889,0.0,[]
27.999999055999997,465.27777777777777,0.0,[]
27.999999055999997,479.1666666666667,0.0,[]
27.999999055999997,493.05555555555554,0.0,[]
27.999999055999997,506.94444444444446,0.0,[]
27.999999055999997,520.8333333333334,0.0,[]
27.999999055999997,534.7222222222223,0.0,[]
27.999999055999997,548.6111111111111,0.0,[]
27.999999055999997,562.5,0.0,[]
27.999999055999997,576.3888888888889,0.0,[]
27.999999055999997,590.2777777777778,0.0,[]
27.999999055999997,604.1666666666666,0.0,[]
27.999999055999997,618.0555555555555,0.0,[]
27.999999055999997,631.9444444444445,0.0,[]
27.999999055999997,645.8333333333334,0.0,[]
27.999999055999997,659.7222222222223,0.0,[]
27.999999055999997,673.6111111111111,0.0,[]
27.999999055999997,687.5,0.0,[]
27.999999055999997,701.3888888888889,0.0,[]
27.999999055999997,715.2777777777778,0.0,[]
27.999999055999997,729.1666666666667,0.0,[]
27.999999055999997,743.0555555555555,0.0,[]
27.999999055999997,756.9444444444445,0.0,[]
27.999999055999997,770.8333333333334,0.0,[]
27.999999055999997,784.7222222222223,0.0,[]
27.999999055999997,798.6111111111111,0.0,[]
27.999999055999997,812.5,0.0,[]
27.999999055999997,826.3888888888889,0.0,[]
27.999999055999997,840.2777777777778,0.0,[]
27.999999055999997,854.1666666666667,0.0,[]
27.999999055999997,868.0555555555555,0.0,[]
27.999999055999997,881.9444444444445,0.0,[]
27.999999055999997,895.8333333333334,0.0,[]
27.999999055999997,909.7222222222223,0.0,[]
27.999999055999997,923.6111111111111,0.0,[]
27.999999055999997,937.5,0.0,[]
27.999999055999997,951.3888888888889,0.0,[]
27.999999055999997,965.2777777777778,0.0,[]
27.999999055999997,979.1666666666667,0.0,[]
27.999999055999997,993.0555555555555,0.0,[]
31.999999063999997,0.0,0.0,[]
31.999999063999997,13.88888888888889,0.0,[]
31.999999063999997,27.77777777777778,0.0,[]
31.999999063999997,41.66666666666667,0.0,[]
31.999999063999997,55.55555555555556,0.0,[]
31.999999063999997,69.44444444444444,0.0,[]
31.999999063999997,83.33333333333334,0.0,[]
31.999999063999997,97.22222222222223,0.0,[]
31.999999063999997,111.11111111111111,0.0,[]
31.999999063999997,125.0,0.0,[]
31.999999063999997,138.88888888888889,0.0,[]
31.999999063999997,152.77777777777777,0.0,[]
31.999999063999997,166.66666666666669,0.0,[]
31.999999063999997,180.55555555555557,0.0,[]
31.999999063999997,194.44444444444446,0.0,[]
31.999999063999997,208.33333333333334,0.0,[]
31.999999063999997,222.22222222222223,0.0,[]
31.999999063999997,236.11111111111111,0.0,[]
31.999999063999997,250.0,0.0,[]
31.999999063999997,263.8888888888889,0.0,[]
31.999999063999997,277.77777777777777,0.0,[]
31.999999063999997,291.6666666666667,0.0,[]
31.999999063999997,305.55555555555554,0.0,[]
31.999999063999997,319.44444444444446,0.0,[]
31.999999063999997,333.33333333333337,0.0,[]
31.999999063999997,347.22222222222223,0.0,[]
31.999999063999997,361.11111111111114,0.0,[]
31.999999063999997,375.0,0.0,[]
31.999999063999997,388.8888888888889,0.0,[]
31.999999063999997,402.77777777777777,0.0,[]
31.999999063999997,416.6666666666667,0.0,[]
31.999999063999997,430.55555555555554,0.0,[]
31.999999063999997,444.44444444444446,0.0,[]
31.999999063999997,458.33333333333337,0.0,[]
31.999999063999997,472.22222222222223,0.0,[]
31.999999063999997,486.11111111111114,0.0,[]
31.999999063999997,500.0,0.0,[]
31.999999063999997,513.8888888888889,0.0,[]
31.999999063999997,527.7777777777778,0.0,[]
31.999999063999997,541.6666666666666,0.0,[]
